12.709,11.23,11.177,11.919,12.3,12.437,12.245,12.56,12.163,12.381,12.4,12.222,10.976,12.256,11.761,11.801,11.632,12.459,12.063,12.121,10.99,12.08,11.584,12.929,11.812,10.281,12.377,12.621,12.03,11.361,11.476,11.539,11.526,12.518,11.759,12.358,12.45,11.579,12.005,11.877,12.397,12.136,11.94,11.108,12.473,12.438,12.246,11.4,12.872,11.817,12.479,12.249,11.178,11.986,11.407,11.755,11.318,12.101,12.157,11.64,12.615,12.847,11.297,12.06,12.286,11.38,11.089,12.116,12.366,12.143,12.237,11.54,11.753,11.008,11.779,11.265,11.872,12.499,11.142,11.334,10.82,11.797,12.554,11.689,12.77,12.74,12.116,11.851,11.93,12.28,11.467,12.23,11.731,12.119,11.706,11.613,12.175,11.399,10.839,12.366,11.647,11.836,11.911,12.037,12.384,10.451,12.156,11.962,11.719,11.776,11.433,12.487,11.843
11.389,13.138,11.556,11.328,10.319,10.219,12.206,10.57,11.082,11.602,12.364,11.169,12.695,11.984,11.548,12.867,9.4485,12.873,12.343,11.571,12.095,14.072,12.452,11.228,12.881,12.319,11.672,11.29,11.689,12.862,12.971,11.274,11.892,11.173,13.066,13.409,12.428,11.544,11.533,10.862,12.657,11.603,12.468,11.007,12.433,12.665,12.282,12.802,11.752,9.6622,2.9819,13.217,11.427,12.745,12.047,12.128,12.102,9.4171,12.519,12.97,12.004,9.5299,12.637,12.156,12.467,13.14,13.102,10.877,13.167,8.155,12.147,12.755,12.291,13.214,11.194,11.535,12.551,11.951,12.398,11.655,10.7,11.788,11.594,12.266,11.704,12.249,12.421,13.574,12.969,12.633,11.716,11.355,12.286,12.021,11.37,11.728,12.052,12.249,11.578,12.127,9.8775,12.581,11.647,11.959,10.212,11.372,11.356,12.365,12.594,12.576,12.71,11.688,12.746
12.546,12.25,10.695,12.211,11.842,12.803,10.635,12.009,10.97,12.099,11.994,12.051,11.574,11.842,11.953,12.227,11.811,11.754,11.038,12.557,12.433,12.842,11.993,13.123,12.344,11.113,12.105,11.629,11.225,11.777,11.763,12.22,11.111,11.821,11.453,12.714,12.988,11.647,12.005,9.9893,11.746,11.066,12.201,11.231,11.939,12.372,12.079,11.501,12.767,12.13,11.833,12.265,11.747,11.29,11.882,11.319,11.985,12.546,12.646,12.368,11.615,12.294,11.819,12.873,11.656,11.548,11.915,11.942,11.533,12.673,11.965,10.709,12.121,11.951,12.173,11.221,11.684,11.364,11.76,11.364,10.587,12.069,13.198,11.418,12.746,12.821,12.285,12.178,11.708,12.418,11.958,12.043,10.051,12.872,11.735,12.06,11.628,11.522,11.109,11.408,11.364,11.748,12.699,12.521,11.986,3.862,11.78,12.208,11.999,11.836,12.317,11.855,11.515
12.632,11.823,10.278,12.015,11.464,13.052,11.476,12.185,11.422,11.487,11.354,11.125,11.595,12.252,11.791,12.273,11.94,12.309,11.826,11.961,12.354,11.679,11.933,12.544,11.235,11.558,11.696,11.751,12.202,11.936,12.76,12.383,10.945,12.184,10.954,12.322,11.19,10.865,10.975,11.565,11.091,12.163,12.276,10.504,11.598,11.713,12.709,11.075,12.238,12.263,12.783,12.765,12.338,11.989,11.21,12.463,11.744,12.493,11.825,12.616,12.277,11.46,10.735,11.861,12.254,11.752,12.262,11.489,11.8,11.384,11.211,11.473,11.724,11.341,12.116,10.798,10.559,11.637,12.13,11.93,11.535,11.89,12.147,10.97,12.33,11.643,12.429,11.144,11.267,11.756,11.684,12.428,10.976,11.989,11.927,12.109,12.035,11.499,12.059,11.765,10.784,13.111,12.154,12.161,12.842,10.957,11.889,11.282,12.374,12.67,11.283,12.206,10.562
11.83,12.49,11.641,12.235,12.477,12.089,11.702,11.813,12.695,11.793,12.054,12.468,10.795,11.781,12.302,11.928,11.83,12.521,9.5943,12.337,12.501,12.004,12.517,10.779,11.455,11.504,12.778,8.9726,12.946,9.8996,12.868,12.67,11.517,12.541,11.816,12.593,11.811,12.566,11.508,11.076,12.785,12.038,11.051,13.022,12.252,12.176,12.497,11.9,12.494,11.642,11.038,11.744,11.773,11.517,11.659,11.455,11.375,8.3644,12.426,12.209,11.811,12.29,11.707,11.377,10.828,12.446,12.313,11.83,11.198,12.452,11.798,11.437,11.388,11.462,11.088,12.222,11.716,10.799,12.206,11.038,12.184,12.539,11.498,11.022,12.592,10.889,11.469,11.327,11.932,10.398,11.098,11.358,11.959,10.987,12.538,12.186,11.332,11.173,11.535,11.85,12.084,11.472,9.908,12.622,11.855,11.935,12.458,11.676,12.166,12.541,11.216,10.832,11.011
12.616,11.752,10.897,11.552,11.726,12.846,11.456,12.187,11.672,11.311,12.164,11.461,12.075,11.878,11.169,11.572,12.028,12.718,11.975,11.618,11.076,11.69,12.153,13.045,11.984,12,10.147,12.41,11.036,12.865,11.759,12.211,9.7639,11.388,10.835,12.032,12.093,10.313,11.705,10.244,10.891,12.2,12.439,10.995,11.844,12.444,11.99,11.641,12.53,12.184,11.529,13.182,12.22,11.67,11.765,12.112,11.557,13.217,12.363,11.986,12.165,12.624,11.017,11.243,11.675,11.188,12.093,11.979,12.133,12.677,12.281,11.067,9.8636,9.9287,10.659,11.392,10.904,12.64,11.868,10.899,10.495,12.181,13.114,11.419,9.8233,11.997,12.038,9.5438,11.298,12.434,11.299,10.596,8.0081,12.819,10.983,11.398,12.38,11.318,10.295,11.957,10.291,12.029,12.064,11.737,12.557,9.2907,11.77,11.723,12.1,10.579,11.241,12.017,10.976
11.775,11.601,11.506,11.568,11.583,12.867,11.562,12.214,11.506,12.009,11.485,11.877,11.594,9.7939,11.15,11.749,11.499,12.439,12.379,11.098,11.692,11.372,11.587,12.578,11.858,10.641,11.634,11.664,11.506,12.121,11.746,11.973,11.206,11.803,11.551,12.077,11.697,10.82,11.769,11.622,9.8668,11.796,11.539,11.421,11.928,12.14,11.691,11.155,12.12,11.803,11.529,11.333,10.79,11.994,12.38,11.538,10.052,11.961,11.707,11.052,12.112,11.937,11.198,10.681,12.06,11.496,11.935,11.607,11.55,12.026,11.076,11.265,10.39,11.296,11.894,11.443,11.008,12.31,11.004,11.708,10.916,11.343,12.263,11.545,11.669,11.909,11.788,11.433,11.383,12.264,11.876,11.606,10.729,11.187,11.345,11.769,11.777,11.342,11.269,12.25,11.908,11.118,11.876,11.229,12.571,10.921,11.657,11.823,10.952,11.983,11.547,11.56,11.246
10.37,11.387,12.664,11.521,11.296,10.48,11.257,11.473,11.948,11.106,11.41,12.086,11.848,11.197,11.776,11.163,11.265,11.212,11.34,11.012,11.923,11.251,11.552,10.574,11.976,11.627,12.187,11.342,11.281,11.447,10.963,11.934,10.996,11.857,11.394,11.185,11.789,11.986,11.129,11.626,12.348,11.12,11.8,12.287,11.487,10.947,12.327,10.753,11.032,11.431,10.457,10.21,11.971,11.182,11.814,12.134,12.211,12.064,10.874,12.205,11.692,10.961,10.844,11.92,11.663,12.643,11.321,12.015,11.648,11.647,11.254,12.451,11.846,12.29,11.179,11,11.426,10.88,12.256,11.408,11.693,12.308,10.412,12.325,11.409,10.9,10.907,11.43,11.985,10.855,10.505,11.394,11.453,11.169,11.698,11.23,12.175,12.034,11.045,10.049,11.387,11.666,11.171,11.584,11.278,12.506,11.243,11.547,12.368,10.871,12.355,10.766,11.824
11.754,11.898,11.207,11.462,11.623,12.198,11.362,11.304,11.232,11.335,11.866,11.724,11.768,9.4775,11.211,12.186,11.719,11.664,11.562,10.54,11.188,11.009,11.987,12.674,12.157,10.968,11.74,11.425,10.755,11.848,12.087,12.216,12.015,11.739,12.559,11.847,11.913,11.188,11.549,10.435,11.063,11.662,11.733,11.461,10.265,11.427,11.464,11.957,12.05,11.34,11.336,11.484,11.413,11.232,12.333,11.013,9.4489,11.748,11.32,10.736,12.135,11.781,10.864,11.147,10.871,11.606,11.644,11.805,12.001,12.094,11.82,11.021,10.817,11.893,11.397,10.308,9.453,11.879,11.576,11.377,10.851,11.668,11.886,11.113,11.696,11.72,11.992,11.494,12.029,12.395,10.965,10.911,10.458,11.786,10.798,12.279,11.913,11.231,11.72,12.202,11.032,11.178,11.857,11.51,11.969,10.503,11.875,11.231,12.045,12.053,10.815,11.076,11.527
11.861,11.904,11.713,11.897,11.464,11.518,12.524,11.519,10.619,11.862,11.663,12.096,11.918,11.035,11.246,11.517,11.508,11.927,11.299,9.5271,11.473,11.025,11.045,12.324,11.263,11.011,12.05,11.379,12.417,12.108,11.682,10.976,11.355,11.659,12.164,11.356,12.076,11.249,11.813,11.389,8.2399,10.761,11.874,11.164,11.447,12.237,11.062,11.921,11.66,10.258,11.781,12.14,11.708,11.605,11.082,11.877,11.938,11.499,11.648,11.687,11.737,11.144,11.898,11.136,11.631,11.474,11.58,11.38,11.845,12.032,11.311,10.602,10.555,11.869,11.58,11.542,11.976,11.699,11.469,9.1168,11.513,11.107,11.474,12.661,12.107,12.156,11.541,11.439,11.281,11.479,10.495,11.391,10.714,11.105,10.726,12.108,11.777,10.459,10.928,11.559,11.722,11.606,11.503,11.008,11.279,11.166,11.531,11.566,11.682,11.091,10.472,11.923,11.438
10.72,11.84,10.768,9.7655,11.628,11.201,11.619,11.289,10.491,11.636,12.11,10.584,10.978,11.159,12.323,12.18,12.184,11.093,10.777,11.577,11.782,11.498,9.3724,11.875,11.765,12.088,11.994,11.17,10.397,11.591,12.225,11.04,11.903,10.854,12.066,10.174,11.352,11.443,11.709,10.325,10.808,10.594,11.957,11.623,11.842,11.845,11.703,10.973,11.825,11.513,11.332,11.279,11.306,11.627,11.676,10.924,10.758,11.816,12.429,12.312,11.665,11.436,12.63,11.735,11.324,9.7346,11.348,11.35,11.526,10.803,12.107,11.793,11.97,11.457,12.288,10.707,10.939,11.452,11.786,10.209,10.625,11.25,12.229,12.182,10.363,12.059,11.709,11.312,10.841,11.224,11.878,12.502,11.536,11.185,11.377,11.965,11.612,10.748,10.925,11.085,12.169,10.554,11.032,12.089,11.359,10.631,11.451,11.867,11.455,12.046,10.101,11.756,12.263
12.55,11.567,11.639,11.699,11.156,12.206,10.823,12.155,10.924,11.489,10.44,11.025,12.052,12.093,9.7113,11.817,11.437,11.823,10.557,11.997,11.13,11.336,11.903,12.531,11.344,10.756,11.792,11.996,11.964,11.116,11.358,6.5641,12.03,10.71,11.598,10.962,11.5,12.45,11.921,12.376,10.634,11.134,11.031,11.916,12.374,11.257,11.884,12.521,10.758,12.342,11.171,11.426,11.838,12.513,11.51,11.929,12.25,12.584,10.602,10.789,11.947,11.563,11.978,11.122,12.36,10.748,11.622,11.365,10.939,11.394,11.164,11.581,11.263,10.317,11.022,12.099,11.104,11.86,10.711,11.048,9.4244,10.23,10.98,11.396,11.452,11.855,11.184,11.527,10.32,11.694,12.116,11.607,11.357,10.702,11.429,12.674,11.638,11.027,11.424,12.042,12.176,11.428,10.727,10.65,11.643,12.662,12.068,10.68,10.222,12.309,10.676,10.635,10.205
11.975,11.722,10.786,10.836,11.009,11.463,11.714,11.595,11.338,11.878,11.931,11.033,11.449,0,11.645,12.126,11.031,11.697,12.639,12.22,11.043,10.836,11.068,12.453,10.831,11.384,10.771,11.408,11.855,12.684,12.616,11.102,10.932,12.052,11.977,11.537,11.537,11.159,11.388,10.618,11.41,11.491,11.734,11.782,11.518,11.104,10.888,11.532,10.892,11.048,11.535,12.225,11.425,11.88,11.321,11.777,11.808,13.116,12.324,11.241,12.019,11.727,11.018,11.469,9.3954,10.685,12.022,12.105,11.152,11.502,12.129,8.918,12.061,11.253,11.308,11.163,11.396,12.67,12.074,10.675,12.193,11.316,11.965,11.756,11.652,12.35,11.57,10.939,11.998,11.733,10.951,11.708,10.521,11.653,11.457,10.844,11.495,11.682,11.695,12.145,10.889,12.413,11.48,12.44,11.831,11.037,11.197,11.551,11.328,11.203,11.23,11.389,10.439
11.083,9.7711,10.395,11.7,11.086,12.55,11.571,11.871,10.043,12.38,11.394,11.759,11.421,11.693,11.895,11.501,9.915,11.406,11.192,12.509,11.025,11.769,9.7716,11.442,11.027,11.545,11.82,10.113,10.799,11.471,11.756,11.603,11.469,10.668,10.797,10.94,11.494,11.646,12.086,10.232,12.426,11.738,11.355,11.164,11.149,10.712,11.718,11.421,9.8108,11.857,11.861,12.12,10.967,11.67,11.562,10.379,10.992,10.6,12.026,12.16,11.016,11.775,11.713,11.352,11.171,9.6016,11.499,10.597,10.738,11.802,11.453,12.602,11.324,11.613,12.062,11.378,10.894,12.323,10.089,11.25,11.059,11.288,11.038,12.109,11.385,11.161,11.055,11.823,8.9625,11.893,11.546,12.052,11.64,12.089,9.3606,11.938,11.309,11.37,10.11,11.951,11.382,11.315,10.774,10.607,11.848,11.302,10.663,10.622,11.274,11.537,10.964,12.321,9.3524
10.234,11.378,11.18,11.331,11.658,10.203,9.6452,10.642,11.837,9.1317,11.226,10.416,11.077,10.759,12.05,11.794,11.5,10.56,9.419,11.762,11.301,12.667,11.619,11.255,11.188,10.644,11.846,9.7998,10.848,9.5539,11.812,10.687,10.141,11.833,10.772,12.029,11.485,10.616,9.6906,10.819,11.794,11.428,11.292,11.342,11.11,10.44,11.271,10.474,11.65,11.457,11.022,11.536,11.562,11.411,10.616,10.364,10.845,10.528,11.721,10.903,11.233,11.032,9.7494,12.813,11.495,12.545,11.053,10.261,11.875,11.629,11.271,10.693,12.807,11.248,11.264,12.079,10.821,10.798,10.887,11.109,10.901,11.274,11.419,10.865,11.008,11.464,10.435,11.084,10.862,11.258,9.6996,11.83,12.77,11.033,10.45,11.903,11.235,11.036,11.269,11.049,10.504,10.227,10.508,12.605,11.111,10.285,10.667,11.453,11.612,11.313,10.807,10.296,11.229
12.02,11.633,10.498,11.891,11.374,10.973,11.045,11.996,10.917,11.348,11.228,11.312,11.333,10.384,11.075,11.575,10.76,11.469,10.829,11.106,11.256,9.7097,10.206,12.006,11.786,10.891,9.1178,11.22,11.001,11.074,11.409,12.118,8.52,11.321,10.112,11.585,11.866,10.234,10.359,11.372,9.2138,11.923,11.667,10.644,10.212,10.725,11.042,11.534,11.804,11.316,11.926,12.114,10.538,10.952,10.954,11.537,9.7823,12.362,10.787,11.914,11.575,11.852,10.57,10.603,11.364,10.555,9.8185,11.501,10.744,11.847,10.84,10.17,10.656,10.647,11.224,10.653,8.9451,11.442,11.208,7.954,10.096,11.39,11.882,11.278,10.734,11.462,11.198,10.723,10.737,12.466,10.849,11.723,10.194,11.826,10.903,11.5,11.694,10.386,9.2095,11.594,11.045,11.498,10.959,11.231,11.369,9.1838,11.144,10.945,11.768,11.771,11.081,11.991,10.84
11.5,11.419,10.79,11.513,11.326,11.993,11.594,9.9234,10.298,10.567,10.43,11.239,10.627,9.9039,10.471,11.393,11.48,11.731,11.656,12.269,11.092,11.495,11.341,11.976,11.147,10.654,10.378,11.312,10.707,11.511,11.248,12.521,10.161,11.092,10.653,10.979,10.589,9.7097,10.269,11.166,11.15,11.689,11.108,10.462,10.562,11.079,12.029,10.717,11.775,10.696,11.151,11.541,10.843,11.038,11.263,11.173,10.687,12.287,12.301,11.155,10.769,10.541,9.5141,11.51,10.525,11.018,11.847,11.107,11.196,11.392,10.397,10.424,9.3986,9.8552,10.533,8.7887,10.047,11.376,11.187,10.424,10.677,11.526,12.261,10.423,10.282,10.935,11.28,11.86,9.8015,12.675,10.848,10.951,10.033,11.805,11.407,11.089,11.023,11.06,11.638,10.184,11.637,12.708,11.108,12.168,10.885,10.482,10.637,11.503,11.319,10.694,10.002,10.743,11.114
11.095,11.466,9.7946,10.707,11.24,11.342,11.567,11.007,11.16,10.984,10.091,9.7186,11.717,11.907,11.368,9.2143,10.976,10.905,10.763,11.567,11.721,10.723,11.171,11.21,11.113,10.529,10.038,10.743,11.184,11.112,11.377,10.974,10.696,11.28,10.858,10.667,9.3935,10.95,10.073,11.624,11.362,10.424,10.772,10.811,10.684,11.446,9.9647,11.578,10.28,10.265,11.944,11.743,11.079,12.253,11.461,11.194,10.823,11.561,10.865,11.862,10.398,10.663,11.754,9.9482,11.29,10.79,11.754,10.821,11.748,11.297,11.135,10.644,11.337,11.21,10.292,11.526,11.704,11.086,10.964,11.533,11.143,10.061,10.679,10.719,10.037,11.401,10.573,11.528,11.999,11.172,11.664,10.816,11.27,10.394,11.6,11.446,10.294,11.74,11.166,11.15,12.054,11.846,9.5981,10.926,11.452,10.655,11.582,11.183,10.801,10.51,10.857,10.625,11.285
9.7293,11.322,11.138,11.527,9.733,10.672,12.216,10.059,11.111,10.543,10.421,11.315,11.235,11.749,10.208,10.804,10.845,10.201,12.038,10.875,11.352,11.324,11.065,10.005,11.238,11.59,10.504,11.172,10.644,10.23,11.656,10.581,11.534,10.216,11.54,9.9267,10.762,9.8014,10.894,8.9302,11.133,11.062,12.026,10.766,11.718,11.232,11.769,11.409,11.409,11.092,10.077,11.088,9.945,10.753,10.648,12.595,11.296,11.327,11.088,10.395,11.781,10.975,11.391,12.086,12.009,11.438,10.685,11.374,11.417,11.819,10.04,12.053,10.925,11.851,10.336,10.439,12.167,10.821,11.117,9.5279,10.432,10.395,9.5017,11.586,11.068,11.438,11.002,11.916,12.239,11.08,11.25,11.286,11.243,10.651,11.688,11.106,11.502,11.615,10.494,11.234,9.9742,12.119,11.143,11.156,10.16,11.099,9.5455,11.165,10.066,10.975,10.171,12.289,11.619
10.776,11.505,11.112,11.631,11.692,11.211,11.417,11.823,11.946,10.642,11.831,11.203,11.503,10.617,10.816,10.646,11.221,12.079,10.532,10.527,10.428,11.028,11.935,11.797,10.939,9.6764,11.663,8.0684,11.943,11.428,10.836,10.483,11.074,10.985,10.743,9.8256,10.917,10.937,11.589,11.079,10.845,9.8946,11.93,11.662,11.85,11.851,11.823,11.28,10.49,11.597,11.48,10.309,9.1061,11.351,11.148,11.314,11.499,10.295,9.4166,11.133,11.146,11.82,10.891,10.483,11.622,10.979,12.467,8.9284,10.599,11.251,11.414,10.692,11.734,10.958,10.648,11.16,10.818,10.745,10.766,10.85,12,11.467,10.393,10.93,11.386,10.784,11.29,11.473,10.251,11.476,9.5931,10.814,12.495,11.39,10.192,10.526,11.695,7.819,10.083,11.24,9.7978,10.902,11.741,9.6919,11.112,9.2539,11.747,11.029,11.872,11.16,10.077,10.967,11.773
